company_name,guinumber,tel,companyaddress,responsibleperson,registerstyle,permitstatus,rreplan,permitnumber,permitdate
寶蓮生命禮儀有限公司,28783052,04-8321955,彰化縣員林鎮三橋里大榮街20號,賴翠蓮,跨區,營運中,否,新北府民殯字第1043471743號,104年04月02日
祥淨生命禮儀有限公司,24861458,0925161979,桃園市中壢區元化路224號12樓,邱盞,跨區,營運中,否,新北府民殯字第1043472288號,104年04月02日
基隆禮儀用品社,60392212,02-24247425,基隆市中山區西華里西定路181號2樓,米彥彰,跨區,營運中,否,新北府民殯字第1043471885號,104年04月02日
古今葬儀社,14431727,02-24234926,基隆市仁愛區崇文里南榮路44號,吳漢欽,跨區,營運中,否,新北府民殯字第1043472155號,104年04月02日
宏泰禮儀社,40316259,0976077663,臺中市北區德化街102號1樓,陳盈蓁,跨區,營運中,否,新北府民殯字第1043472313號,104年04月16日
國文興業有限公司,16611816,02-25044708,臺北市中山區農安街204巷15號6樓,吳麗雪,跨區,營運中,否,新北府民殯字第1043472553號,104年04月16日
萬善禮儀社,42269844,02-27358666,臺北市中正區延平南路61號4樓之11,楊淳慧,跨區,營運中,否,新北府民殯字第1043474031號,104年04月18日
東源禮儀服務有限公司,24959157,02-28913563,臺北市北投區中正街11號,陳政宏,跨區,營運中,否,新北府民殯字第1043473150號,104年05月04日
啟德禮儀有限公司,24888843,0930920532,新竹市北區潛園里集賢街83巷28號,陳東海,跨區,營運中,否,新北府民殯字第1043473155號,104年05月04日
聯合生命事業有限公司,27588073,03-5724889,新竹縣竹北市竹仁里民族街19號1樓,鍾昌宏,跨區,營運中,否,新北府民殯字第1043473603號,104年05月19日
民族生命禮儀有限公司,24893162,0926566608,桃園市中壢區忠福里培英路316號1樓,陳永有,跨區,營運中,否,新北府民殯字第1043473561號,104年05月25日
聖達生命禮儀社,41254077,0936463257,基隆市信義區月眉路92巷10號1樓,簡達彥,跨區,營運中,否,新北府民殯字第1043473603號,104年05月25日
仁允生命事業社,42269859,0926798938,臺北市中正區延平南路61號4樓之11,黃翊茵,跨區,營運中,否,新北府民殯字第1043474032號,104年06月11日
世發生命禮儀有限公司,24896533,0910783793,桃園市龜山區陸光里陸光路88號1樓,望廣陽,跨區,營運中,否,新北府民殯字第1043474495號,104年06月30日
宣德禮儀社,41431799,03-3559556,桃園市蘆竹區中興五街67號（1樓）。（停車空間除外）,劉伯達,跨區,營運中,否,新北府民殯字第1043474496號,104年06月30日
永恩人本禮儀社,42275521,0986598353,臺北市中山區民權東路2段198號2樓,陳宏閺,跨區,營運中,否,新北府民殯字第1043474867號,104年06月30日
長興禮儀社,91988342,03-5264026,新竹市北區經國路2段587號1樓,匡廣驥,跨區,營運中,否,新北府民殯字第1043474982號,104年07月15日
嘉益禮儀有限公司,27606282,0932805714,嘉義市東區蘭潭里小雅路349號1樓,林金田,跨區,營運中,否,新北府民殯字第1043475435號,104年07月30日
觀天禮儀社,09905180,03-4624444,桃園市中壢區忠福里培英路316號,廖運煌,跨區,營運中,否,新北府民殯字第1043474816號,104年07月30日
廣和禮儀社,17473684,05-5510868,雲林縣斗六市溪洲里中南路290巷45弄83號,郭永和,跨區,營運中,否,新北府民殯字第1043475530號,104年08月06日
天佑國際服務事業有限公司,24547108,02-25044444,臺北市中山區民權東路二段135巷19號,陳暐婷,跨區,營運中,否,新北府民殯字第1043475894號,104年08月11日
誼安居有限公司,42580352,03-4981378,桃園市桃園區介壽路419巷38之1號,周宗平,跨區,營運中,否,新北府民殯字第1043476414號,104年08月31日
天麟生命禮儀社,18178393,0933149750,桃園市平鎮區金陵路114號1樓,鍾豐貴,跨區,營運中,否,新北府民殯字第1043476342號,104年08月31日
慈誠人本禮儀社,41329534,07-3962478,高雄市三民區自立一路341巷6號1樓,張文停,跨區,營運中,否,新北府民殯字第1043476635號,104年09月03日
約拿禮品有限公司,42574719,03-4613325,桃園市中壢區培英路320號,商兆廷,跨區,營運中,否,新北府民殯字第1043476446號,104年09月07日
神典生命禮儀有限公司,54904911,0912135246,臺中市霧峰區復興6街76巷1號1樓,賴守筠,跨區,營運中,否,新北府民殯字第1043476693號,104年09月07日
吉成生命禮儀有限公司,42582062,0980038358,新竹市北區和平路86巷9號1樓,梁智閔,跨區,營運中,否,新北府民殯字第1043476373號,104年09月07日
百凰生命咨詢社,41435394,0918273781,桃園市桃園區永安里中正路489巷6號4樓,林炳村,跨區,營運中,否,新北府民殯字第1043476335號,104年09月09日
蓮心禮儀服務社,41255913,02-24323825,基隆市安樂區安樂路2段231號2樓,趙錫漢,跨區,營運中,否,新北府民殯字第1043476850號,104年10月02日
承慈生命禮儀有限公司,42578460,0911000977,苗栗縣苗栗市文發路147號1樓,黃奕承,跨區,營運中,否,新北府民殯字第1043476924號,104年10月02日
達暘生命禮儀有限公司,42590871,0926566608,桃園市新屋區中山路187號1樓,黃雲貞,跨區,營運中,否,新北府民殯字第1043477039號,104年10月02日
慈昇企業社,41356953,0913799533,基隆市仁愛區南新街40之4號,吳治修,跨區,營運中,否,新北府民殯字第1043477819號,104年10月16日
上豪葬儀社,99838178,03-3328181,桃園市桃園區南門里育樂街12號1樓,許志豪,跨區,營運中,否,新北府民殯字第1043478208號,104年11月04日
宏達生命事業有限公司,27348829,0919131974,臺北市中山區德惠街45號2樓,李旻蓁,跨區,營運中,否,新北府民殯字第1043478374號,104年11月06日
怡安生命禮儀有限公司,42608534,0981820866,彰化縣員林鎮惠來里惠明街73號3樓,陳柏霖,跨區,營運中,否,新北府民殯字第1043478364號,104年11月06日
桃殯豐有限公司,42597282,0938968879,桃園市桃園區慈文路12巷11之1號,劉宇森,跨區,營運中,否,新北府民殯字第1043478572號,104年11月13日
普羅生命禮儀有限公司,24247340,0930270951,新竹市北區曲溪里成德路213號1樓,侯家聲,跨區,營運中,否,新北府民殯字第1043478832號,104年11月24日
明維禮儀社,13567844,0933944619,桃園市大園區田心里中正西路48號1樓,郭玉婷,跨區,營運中,否,新北府民殯字第1043479110號,104年11月24日
慷維生命美學有限公司,42602736,0800506000,桃園市桃園區大有路366號10樓,楊鎮宇,跨區,營運中,否,新北府民殯字第1043478958號,104年11月24日
尚霖企業社,31516523,02-24256595,基隆市仁愛區南新街184號底一層,蔡金蒲,跨區,營運中,否,新北府民殯字第1043479185號,104年11月27日
中華國寶殯葬禮儀有限公司,42754509,0926313570,基隆市暖暖區碇內街92號1樓,江佾錩,跨區,營運中,否,新北府民殯字第1043479775號,104年12月18日
萬代人本有限公司,53502832,0937718404,雲林縣虎尾鎮大屯278之1號1樓,翁瑋琳,跨區,營運中,否,新北府民殯字第1043479791號,104年12月23日
雲揚企業社,47392409,"05-5866845            ",雲林縣西螺鎮埔心路103巷8弄5號,程柏榮,跨區,營運中,否,新北府民殯字第1043479929號,104年12月23日
慈鴻企業社,30166528,02-29785638,桃園市中壢區復華街68號1樓,陳國華,跨區,營運中,否,新北府民殯字第1043480323號,105年01月06日
竹鈞禮儀有限公司,42826953,0937529665,臺北市中正區杭州北路28號4樓之1,廖素娥,跨區,停業中,否,新北府民殯字第1053460165號,105年01月12日
慎德禮儀有限公司,54137101,03-3356365,桃園市桃園區汴洲里大有路946巷5弄3號,劉于慎,跨區,營運中,否,新北府民殯字第1053460260號,105年01月27日
埕邑禮儀有限公司,42654038,02-25112171,臺北市中山區長安東路1段16號5樓之2,鄭于禎,跨區,營運中,否,新北府民殯字第1053460390號,105年01月30日
崇樂生命禮儀有限公司,42760848,0931265133,桃園市楊梅區新江路218巷25號（1樓）,李貞億,跨區,營運中,否,新北府民殯字第1053460766號,105年02月03日
雋永生命禮儀有限公司,42849392,0921822349,臺北市中山區民權東路2段196號2樓,陳威志,跨區,營運中,否,新北府民殯字第1053461080號,105年02月19日
星皇禮儀服務有限公司,42751833,0916145960,基隆市信義區孝賢里教孝街73號8樓之2,蔡嘉祥,跨區,營運中,否,新北府民殯字第1053461484號,105年03月07日
恩典生命事業有限公司,53996321,03-5320997,新竹市東區水源里中華路1段175之1號,周信得,跨區,營運中,否,新北府民殯字第1053461987號,105年03月14日
東昇禮儀有限公司,24643658,0989100193,新竹縣新埔鎮中正路507號1樓,林淑媛,跨區,營運中,否,新北府民殯字第1053461819號,105年03月14日
新永豐企業社,45656903,05-6983871,雲林縣臺西鄉光華村光華99之6號,吳金壇,跨區,營運中,否,新北府民殯字第1053462258號,105年03月21日
安然生命禮儀企業社,03775571,02-24270005,基隆市仁愛區南榮路40號1樓,李美惠,跨區,營運中,否,新北府民殯字第1053462460號,105年03月25日
慈航禮儀社,45323440,0926945690,苗栗縣苗栗市玉維路53巷1號,莊啟明,跨區,營運中,否,新北府民殯字第1053462422號,105年03月25日
翔恩生命股份有限公司(跨區),24727452,02-25161090,臺北市大同區南京西路163號2樓之2,陳煥奇,跨區,營運中,否,新北府民殯字第1053462608號,105年04月11日
慈懿禮儀社,08802067,0937778893,彰化縣員林鎮惠來里惠明街33巷21號,張振基,跨區,營運中,否,新北府民殯字第1053462535號,105年04月11日
上德生命禮儀,38986653,0926909748,苗栗縣西湖鄉湖東村9鄰埔頂12之2號1樓,劉伃璇,跨區,營運中,否,新北府民殯字第1053462741號,105年04月11日
天上生命服務有限公司,54546909,03-3560033,桃園市中壢區培英路318號,張軒儒,跨區,營運中,否,新北府民殯字第1053462847號,105年04月11日
瓏葳企業社,31585990,03-4620457,桃園市中壢區培英路322號,吳成龍,跨區,營運中,否,新北府民殯字第1053463722號,105年05月05日
南洲禮儀社,09177366,無,南投縣草屯鎮東山路8之3號,李美娟,跨區,營運中,否,新北府民殯字第1053463163號,105年05月05日
承安禮儀服務,47995773,0912176604,桃園市八德區大忠街116巷6號6樓,楊棋任,跨區,營運中,否,新北府民殯字第1053463044號,105年05月05日
明弘生命禮儀,47998716,0915289982,桃園市中壢區環西路2段83巷10號1樓,葉時德,跨區,營運中,否,新北府民殯字第1053463858號,105年05月16日
廣宸生命事業有限公司,43796176,0916216362,臺北市中山區民權東路2段176號2樓,駱宸益,跨區,營運中,否,新北府民殯字第1053464172號,105年05月25日
中榮葬儀社,01794844,02-27358073,臺北市中正區延平南路61號4樓之11,趙素美,跨區,營運中,否,新北府民殯字第1053464454號,105年05月31日
呈信國際企業有限公司,42830909,0927262557,臺北市中山區民權東路2段198號2樓,張書誠,跨區,營運中,否,新北府民殯字第1053463945號,105年05月31日
正新生命禮儀有限公司,43859100,0939122488,臺北市中正區延平南路61號4樓之11,李誠績,跨區,營運中,否,新北府民殯字第1053464977號,105年06月20日
關懷殯儀禮儀用品社,73893077,0910041576,臺北市大安區臥龍街188巷35號,羅王秋月,跨區,營運中,否,新北府民殯字第1053464910號,105年06月23日
國峰殯葬禮儀社,26847559,無,苗栗縣頭份市興隆里14鄰國泰新村81號1樓,蔡佩凌,跨區,營運中,否,新北府民殯字第1053464696號,105年06月23日
上好殯葬禮儀社,47393913,05-7811741,雲林縣北港鎮民治路31之1號,林如川,跨區,營運中,否,新北府民殯字第1053465907號,105年07月14日
台灣國寶殯葬禮儀有限公司,45107230,0932072678,基隆市仁愛區仁一路133號9樓,魏慧菁,跨區,營運中,否,新北府民殯字第1053465261號,105年07月14日
慈福心生命禮儀有限公司,45069215,0926513348,桃園市大園區環區北路279巷18號,楊信佳,跨區,營運中,否,新北府民殯字第1053465516號,105年07月14日
"錫安生命有限公司 ",43902330,0932205156,臺北市中山區民權東路2段196號2樓,桂李女祝,跨區,營運中,否,新北府民殯字第1053465514號,105年07月14日
于源有限公司,27969925,0958747030,基隆市七堵區明德二路15之33號6樓之1,陳幸育,跨區,營運中,否,新北府民殯字第1053465616號,105年08月01日
清河堂禮儀社,25273787,0933452408,臺中市大里區上興街2段54巷21號1樓,傅何庚,跨區,營運中,否,新北府民殯字第1053466445號,105年08月01日
彩宏禮儀社,45793343,0932578344,雲林縣水林鄉塭底村塭底13號,郭惠紅,跨區,營運中,否,新北府民殯字第1053466033號,105年08月01日
昇隆昌禮儀社,40703646,0975671951,臺中市龍井區龍泉里南社路二段58巷22號1樓,林建隆,跨區,營運中,否,新北府民殯字第1053466488號,105年08月01日
聖恩禮儀股份有限公司,24732271,0973291315,高雄市三民區九如一路237號1樓,黃連福,跨區,營運中,否,新北府民殯字第1053466992號,105年08月10日
蓮生工作室,42161772,0933931709,基隆市七堵區百七街101巷14號2樓,許町漢,跨區,停業中,否,新北府民殯字第1053467031號,105年08月11日
霖園生命事業有限公司,29059599,0963210869,臺中市北屯區文心路4段955號18樓之3,徐元章,跨區,營運中,否,新北府民殯字第1053466784號,105年09月06日
永座實業有限公司,84984980,0932365869,桃園市八德區永豐路352巷59號1樓,林振秋,跨區,營運中,否,新北府民殯字第1053466850號,105年09月06日
鴻展生命禮儀有限公司,45125363,0981109464,基隆市安樂區基金一路110之27號4樓,魏紹宇,跨區,營運中,否,新北府民殯字第1053467547號,105年09月06日
普照禮儀有限公司,24406894,0916887667,桃園市中壢區培英路316號,蔡仁欽,跨區,營運中,否,新北府民殯字第1053467714號,105年09月06日
蓮登諮詢顧問有限公司,42989040,02-27351278,臺北市大安區信義路2段72號地下,鍾季剛,跨區,營運中,否,新北府民殯字第1053467367號,105年09月06日
協成殯葬有限公司,12962109,0932218746,臺北市南港區南港路3段256巷27號,黃俊傑,跨區,營運中,否,新北府民殯字第1053467293號,105年09月06日
崇德禮儀用品社,42328702,02-27298889,臺北市大安區忠孝東路4段166號10樓,彭茶妹,跨區,營運中,否,新北府民殯字第1053467433號,105年09月06日
日月行,01178898,0982-315625,臺北市中山區民權東路2段123號2樓,郜鳳珠,跨區,營運中,否,新北府民殯字第1053467291號,105年09月06日
